58804	654428	0.2	0.295942	3	Plague
58805	713327	0.2	0.296057	3	Plague
58806	900000	0.2	0.296147	3	Plague
58807	1000000	0.2	0.29638	3	Plague
58808	1100000	0.2	0.296884	3	Plague
58809	1100000	0.2	0.297009	3	Plague
58810	1100000	0.2	0.296466	3	Plague
58811	1100000	0.2	0.296957	3	Plague
58812	1100000	0.2	0.296499	3	Plague
58813	1100000	0.2	0.296581	3	Plague
58814	1100000	0.2	0.296504	3	Plague
58815	1100000	0.2	0.296055	3	Plague
58816	1100000	0.2	0.296551	3	Plague
58817	1100000	0.2	0.297052	3	Plague
58818	1100000	0.2	0.297023	3	Plague
58796	698195	0.2	0.201236	4	Plague
58797	466379	0.2	0.251397	4	Plague
58798	466379	0.2	0.250784	4	Plague
58799	350001	0.2	0.292291	4	Plague
58800	400000	0.2	0.291364	4	Plague
58801	436000	0.2	0.29124	4	Plague
58802	470000	0.2	0.291672	4	Plague
58803	554600	0.2	0.291594	4	Plague
58804	654428	0.2	0.291508	4	Plague
58805	713327	0.2	0.291469	4	Plague
58806	900000	0.2	0.291644	4	Plague
58807	1000000	0.2	0.291889	4	Plague
58808	1100000	0.2	0.292299	4	Plague
58809	1100000	0.2	0.291916	4	Plague
58810	1100000	0.2	0.29241	4	Plague
58811	1100000	0.2	0.292139	4	Plague
58812	1100000	0.2	0.292376	4	Plague
58813	1100000	0.2	0.291915	4	Plague
58814	1100000	0.2	0.291657	4	Plague
58815	1100000	0.2	0.291926	4	Plague
58816	1100000	0.2	0.291948	4	Plague
58817	1100000	0.2	0.291744	4	Plague
58818	1100000	0.2	0.29208	4	Plague
58796	698195	0.2	0.204467	5	Plague
58797	466387	0.2	0.255182	5	Plague
58798	466387	0.2	0.255053	5	Plague
58799	349698	0.2	0.298743	5	Plague
58800	400000	0.2	0.299005	5	Plague
58801	436000	0.2	0.299736	5	Plague
58802	470000	0.2	0.298929	5	Plague
58803	554600	0.2	0.299279	5	Plague
58804	654428	0.2	0.299699	5	Plague
58805	713327	0.2	0.299991	5	Plague
58806	900000	0.2	0.300129	5	Plague
58807	1000000	0.2	0.300322	5	Plague
58808	1100000	0.2	0.300636	5	Plague
58809	1100000	0.2	0.300736	5	Plague
58810	1100000	0.2	0.300516	5	Plague
58811	1100000	0.2	0.300497	5	Plague
58812	1100000	0.2	0.300706	5	Plague
58813	1100000	0.2	0.300195	5	Plague
58814	1100000	0.2	0.30059	5	Plague
58815	1100000	0.2	0.300481	5	Plague
58816	1100000	0.2	0.300455	5	Plague
58817	1100000	0.2	0.300525	5	Plague
58818	1100000	0.2	0.300627	5	Plague
58796	698195	0.2	0.201245	6	Plague
58797	466783	0.2	0.251319	6	Plague
58798	466783	0.2	0.252304	6	Plague
58799	349965	0.2	0.294321	6	Plague
58800	400000	0.2	0.294726	6	Plague
58801	436000	0.2	0.294494	6	Plague
58802	470000	0.2	0.294795	6	Plague
58803	554600	0.2	0.294926	6	Plague
58804	654428	0.2	0.29491	6	Plague
58805	713327	0.2	0.295051	6	Plague
58806	900000	0.2	0.294679	6	Plague
58807	1000000	0.2	0.294916	6	Plague
58808	1100000	0.2	0.294869	6	Plague
58809	1100000	0.2	0.29499	6	Plague
58810	1100000	0.2	0.295176	6	Plague
58811	1100000	0.2	0.29523	6	Plague
58812	1100000	0.2	0.295316	6	Plague
58813	1100000	0.2	0.295445	6	Plague
58814	1100000	0.2	0.295895	6	Plague
58815	1100000	0.2	0.296191	6	Plague
58816	1100000	0.2	0.296126	6	Plague
58817	1100000	0.2	0.295962	6	Plague
58818	1100000	0.2	0.295987	6	Plague
58796	698195	0.2	0.201398	7	Plague
58797	466432	0.2	0.251828	7	Plague
58798	466432	0.2	0.251166	7	Plague
58799	350168	0.2	0.292834	7	Plague
58800	400000	0.2	0.293693	7	Plague
58801	436000	0.2	0.294274	7	Plague
58802	470000	0.2	0.293716	7	Plague
58803	554600	0.2	0.293674	7	Plague
58804	654428	0.2	0.29329	7	Plague
58805	713327	0.2	0.293272	7	Plague
58806	900000	0.2	0.293252	7	Plague
58807	1000000	0.2	0.293506	7	Plague
58808	1100000	0.2	0.293765	7	Plague
58809	1100000	0.2	0.293461	7	Plague
